[08Jan2025 03:01:14.761] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[08Jan2025 03:01:14.765] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.13 by Ubuntu; OS Linux arch amd64 version 6.5.0-1025-azure
[08Jan2025 03:01:15.569] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[08Jan2025 03:01:15.616] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/msxserver/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[08Jan2025 03:01:16.053] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/msxserver/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[08Jan2025 03:01:16.054] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/msxserver/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[08Jan2025 03:01:16.055] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/msxserver/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[08Jan2025 03:01:16.056] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/msxserver/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[08Jan2025 03:01:16.361] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 15 dependencies adding them to mods collection
[08Jan2025 03:01:19.640] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[08Jan2025 03:01:19.979] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [com.sonicether.soundphysics.MixinConnector]
[08Jan2025 03:01:19.981] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[08Jan2025 03:01:20.011] [main/WARN] [mixin/]: Reference map 'naturalist-forge-forge-refmap.json' for naturalist.mixins.json could not be read. If this is a development environment you can ignore this message
[08Jan2025 03:01:20.111] [main/INFO] [ModernFix/]: Loaded configuration file for ModernFix 5.20.0+mc1.20.1: 86 options available, 0 override(s) found
[08Jan2025 03:01:20.112] [main/INFO] [ModernFix/]: Applying Nashorn fix
[08Jan2025 03:01:20.126] [main/INFO] [ModernFix/]: Applied Forge config corruption patch
[08Jan2025 03:01:20.231] [main/WARN] [mixin/]: Reference map 'cobweb.refmap.json' for cobweb.mixins.json could not be read. If this is a development environment you can ignore this message
[08Jan2025 03:01:20.234] [main/WARN] [mixin/]: Reference map 'cobweb.refmap.json' for cobweb.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[08Jan2025 03:01:20.263] [main/INFO] [Embeddium/]: Loaded configuration file for Embeddium: 162 options available, 0 override(s) found
[08Jan2025 03:01:20.376] [main/WARN] [mixin/]: Reference map 'smallships-forge-refmap.json' for smallships.mixins.json could not be read. If this is a development environment you can ignore this message
[08Jan2025 03:01:20.394] [main/WARN] [mixin/]: Reference map 'harvest_with_ease.refmap.json' for harvest_with_ease.mixins.json could not be read. If this is a development environment you can ignore this message
[08Jan2025 03:01:20.398] [main/WARN] [mixin/]: Reference map 'harvest_with_ease.refmap.json' for harvest_with_ease.forge.mixins.json could not be read. If this is a development environment you can ignore this message
[08Jan2025 03:01:20.411] [main/WARN] [mixin/]: Reference map 'graveyard-FORGE-forge-refmap.json' for graveyard-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[08Jan2025 03:01:20.415] [main/WARN] [mixin/]: Reference map 'nethervinery-common-refmap.json' for nethervinery-common.mixins.json could not be read. If this is a development environment you can ignore this message
[08Jan2025 03:01:20.447] [main/WARN] [mixin/]: Reference map 'simplyswords-forge-refmap.json' for simplyswords.mixins.json could not be read. If this is a development environment you can ignore this message
[08Jan2025 03:01:20.575] [main/INFO] [Puzzles Lib/]: Loading 116 mods:
	- alexsmobs 1.22.9
[08Jan2025 03:01:41.766] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spawning.Rat Spawn Decrease was corrected from null to its default, 5. 
[08Jan2025 03:01:41.766] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Spawning.Piper Spawn Decrease was corrected from null to its default, 2. 
[08Jan2025 03:01:41.767] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Villages was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.767] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Villages.Golems Target Rats was corrected from null to its default, true. 
[08Jan2025 03:01:41.767] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Villages.Village Pet Shops was corrected from null to its default, true. 
[08Jan2025 03:01:41.768] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Villages.Village Pet Shop Weight was corrected from null to its default, 15. 
[08Jan2025 03:01:41.768] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Villages.Zombie Village Pet Shop Weight was corrected from null to its default, 10. 
[08Jan2025 03:01:41.768] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Villages.Village Garbage Heap was corrected from null to its default, true. 
[08Jan2025 03:01:41.770] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Villages.Village Garbage Heap Weight was corrected from null to its default, 1. 
[08Jan2025 03:01:41.770] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Villages.Zombie Village Garbage Heap Weight was corrected from null to its default, 5. 
[08Jan2025 03:01:41.771] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Cheesemaking was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.771] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Cheesemaking.Cheesemaking was corrected from null to its default, true. 
[08Jan2025 03:01:41.771] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Cheesemaking.Milk Curdling Time was corrected from null to its default, 150. 
[08Jan2025 03:01:41.771] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Cheesemaking.Rat Flute Distance was corrected from null to its default, 2. 
[08Jan2025 03:01:41.772] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Black Death was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.772] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Black Death.Black Death Lightning Strike was corrected from null to its default, true. 
[08Jan2025 03:01:41.772] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Black Death.Black Death Constantly Spawns Rats was corrected from null to its default, false. 
[08Jan2025 03:01:41.772] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Black Death.Black Death Max Plague Rats was corrected from null to its default, 15. 
[08Jan2025 03:01:41.773] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Black Death.Black Death Constantly Spawns Plague Clouds was corrected from null to its default, true. 
[08Jan2025 03:01:41.773] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Black Death.Black Death Max Plague Clouds was corrected from null to its default, 4. 
[08Jan2025 03:01:41.774] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Black Death.Black Death Constantly Spawns Plague Beasts was corrected from null to its default, false. 
[08Jan2025 03:01:41.774] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Black Death.Black Death Plague Beasts was corrected from null to its default, 3. 
[08Jan2025 03:01:41.775] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat King was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.775] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat King.Rat King Reabsorbs Rats was corrected from null to its default, true. 
[08Jan2025 03:01:41.775] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat King.Rat King Absorption Heal Rate was corrected from null to its default, 0.0. 
[08Jan2025 03:01:41.775] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat King.Rat King Max Constantly Spawns Rats was corrected from null to its default, true. 
[08Jan2025 03:01:41.775] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat King.Rat King Max Rats was corrected from null to its default, 10. 
[08Jan2025 03:01:41.776] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Ratlantean Automaton was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.777] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Ratlantean Automaton.Summon Ratlantean Automaton only in Ratlantis was corrected from null to its default, false. 
[08Jan2025 03:01:41.777] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Ratlantean Automaton.Ratlantean Automaton Shooting Chance was corrected from null to its default, 2. 
[08Jan2025 03:01:41.777] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Ratlantean Automaton.Ratlantean Automaton Melee Attack Distance was corrected from null to its default, 7. 
[08Jan2025 03:01:41.777] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Ratlantean Automaton.Ratlantean Automaton Ranged Attack Distance was corrected from null to its default, 10. 
[08Jan2025 03:01:41.778] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Neo-Ratlantean was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.778] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Neo-Ratlantean.Summon Neo-Ratlantean only in Ratlantis was corrected from null to its default, false. 
[08Jan2025 03:01:41.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Neo-Ratlantean.Neo-Ratlantean Laser Portals was corrected from null to its default, true. 
[08Jan2025 03:01:41.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Neo-Ratlantean.Neo-Ratlantean Attack Cooldown after Laser Portals was corrected from null to its default, 100. 
[08Jan2025 03:01:41.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Neo-Ratlantean.Neo-Ratlantean Fake Lightning was corrected from null to its default, true. 
[08Jan2025 03:01:41.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Neo-Ratlantean.Neo-Ratlantean Attack Cooldown after Fake Lightning was corrected from null to its default, 40. 
[08Jan2025 03:01:41.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Neo-Ratlantean.Neo-Ratlantean Throws Blocks was corrected from null to its default, true. 
[08Jan2025 03:01:41.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Neo-Ratlantean.Neo-Ratlantean Attack Cooldown after Throwing Blocks was corrected from null to its default, 40. 
[08Jan2025 03:01:41.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Neo-Ratlantean.Neo-Ratlantean Adds Harmful Effects was corrected from null to its default, true. 
[08Jan2025 03:01:41.784] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Neo-Ratlantean.Neo-Ratlantean Attack Cooldown after Effects was corrected from null to its default, 100. 
[08Jan2025 03:01:41.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchrat was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchrat.Summon Flying Dutchrat only in Ratlantis was corrected from null to its default, false. 
[08Jan2025 03:01:41.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchrat.Flying Dutchrat Restriction Radius was corrected from null to its default, 20. 
[08Jan2025 03:01:41.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Flying Dutchrat.Flying Dutchrat Sword Throw Chance was corrected from null to its default, 5. 
[08Jan2025 03:01:41.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Baron was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Baron.Summon Automaton only in Ratlantis was corrected from null to its default, false. 
[08Jan2025 03:01:41.785] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Baron.Rat Baron Y Hover Height was corrected from null to its default, 20. 
[08Jan2025 03:01:41.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Baron.Rat Baron Shot Frequency was corrected from null to its default, 2. 
[08Jan2025 03:01:41.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Baron.Rat Baron Bullet Damage was corrected from null to its default, 0.5. 
[08Jan2025 03:01:41.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Griefing was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Griefing.Rats Raid Crops was corrected from null to its default, true. 
[08Jan2025 03:01:41.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Griefing.Rats Steal From Chests was corrected from null to its default, true. 
[08Jan2025 03:01:41.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Griefing.Rats Climb over Fences and Walls was corrected from null to its default, true. 
[08Jan2025 03:01:41.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Griefing.Rats Contaminate Food was corrected from null to its default, true. 
[08Jan2025 03:01:41.786] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Griefing.Rats Dig Holes was corrected from null to its default, true. 
[08Jan2025 03:01:41.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Griefing.Other Mobs can spread Plague was corrected from null to its default, true. 
[08Jan2025 03:01:41.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Griefing.Rat Dig Strength was corrected from null to its default, 6.0. 
[08Jan2025 03:01:41.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Griefing.Rats Break Crops on Harvest was corrected from null to its default, true. 
[08Jan2025 03:01:41.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Rats Armor Multiplier was corrected from null to its default, 3. 
[08Jan2025 03:01:41.787] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Rats Charge Held Items was corrected from null to its default, true. 
[08Jan2025 03:01:41.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Rat RF Transfer Rate Basic was corrected from null to its default, 1000. 
[08Jan2025 03:01:41.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Rat Item Charge Rate Basic was corrected from null to its default, 10. 
[08Jan2025 03:01:41.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Rat RF Transfer Rate Advanced was corrected from null to its default, 5000. 
[08Jan2025 03:01:41.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Rat Item Charge Rate Advanced was corrected from null to its default, 50. 
[08Jan2025 03:01:41.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Rat RF Transfer Rate Elite was corrected from null to its default, 10000. 
[08Jan2025 03:01:41.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Rat Item Charge Rate Elite was corrected from null to its default, 100. 
[08Jan2025 03:01:41.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Rat RF Transfer Rate Extreme was corrected from null to its default, 100000. 
[08Jan2025 03:01:41.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Rat Item Charge Rate Extreme was corrected from null to its default, 500. 
[08Jan2025 03:01:41.788] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Voodoo Doll Rat distance was corrected from null to its default, 32.0. 
[08Jan2025 03:01:41.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Warrior Health Upgrade was corrected from null to its default, 40.0. 
[08Jan2025 03:01:41.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Warrior Armor Upgrade was corrected from null to its default, 2.0. 
[08Jan2025 03:01:41.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Warrior Damage Upgrade was corrected from null to its default, 5.0. 
[08Jan2025 03:01:41.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.God Health Upgrade was corrected from null to its default, 150.0. 
[08Jan2025 03:01:41.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.God Armor Upgrade was corrected from null to its default, 10.0. 
[08Jan2025 03:01:41.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.God Damage Upgrade was corrected from null to its default, 15.0. 
[08Jan2025 03:01:41.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Dragon Health Upgrade was corrected from null to its default, 50.0. 
[08Jan2025 03:01:41.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Dragon Armor Upgrade was corrected from null to its default, 5.0. 
[08Jan2025 03:01:41.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Dragon Damage Upgrade was corrected from null to its default, 8.0. 
[08Jan2025 03:01:41.789] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Demon Health Upgrade was corrected from null to its default, 40.0. 
[08Jan2025 03:01:41.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Demon Damage Upgrade was corrected from null to its default, 4.0. 
[08Jan2025 03:01:41.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Voodoo Health Upgrade was corrected from null to its default, 100.0. 
[08Jan2025 03:01:41.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Ratinator Armor Upgrade was corrected from null to its default, 15.0. 
[08Jan2025 03:01:41.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Nonbeliever Health Upgrade was corrected from null to its default, 350.0. 
[08Jan2025 03:01:41.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Nonbeliever Armor Upgrade was corrected from null to its default, 20.0. 
[08Jan2025 03:01:41.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Nonbeliever Damage Upgrade was corrected from null to its default, 40.0. 
[08Jan2025 03:01:41.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Upgrade Regeneration Rate was corrected from null to its default, 30. 
[08Jan2025 03:01:41.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Psychic Throws Blocks was corrected from null to its default, false. 
[08Jan2025 03:01:41.790] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Rat Upgrades.Damage per Carrat Upgrade bite was corrected from null to its default, 0.0. 
[08Jan2025 03:01:41.791] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Misc Rat Adjustments was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.791] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Misc Rat Adjustments.Max Staff Radius was corrected from null to its default, 16. 
[08Jan2025 03:01:41.791] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Misc Rat Adjustments.Rat Sack Capacity was corrected from null to its default, 16. 
[08Jan2025 03:01:41.791] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Misc Rat Adjustments.Rat Cage Max Occupancy was corrected from null to its default, 4. 
[08Jan2025 03:01:41.791] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Misc Rat Adjustments.Rat Litter Size was corrected from null to its default, 1. 
[08Jan2025 03:01:41.791] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Misc Rat Adjustments.Rat Breeding Cooldown was corrected from null to its default, 24000. 
[08Jan2025 03:01:41.792] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Misc Rat Adjustments.Rat Update Delay was corrected from null to its default, 100. 
[08Jan2025 03:01:41.792] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Misc Rat Adjustments.Rats Spawn with Santa Hats was corrected from null to its default, false. 
[08Jan2025 03:01:41.792] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key Misc Rat Adjustments.Rats Spawn with Party Hats was corrected from null to its default, false. 
[08Jan2025 03:01:41.794] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/msxserver/servidor_minecraft/config/hmag-common.toml is not correct. Correcting
[08Jan2025 03:01:41.794] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity was corrected from null to its default, SimpleCommentedConfig:{}. 
[08Jan2025 03:01:41.794] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.enableEnderExecutorReduceDamage was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.enableEnderExecutorBeamAttack was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.lichAttackBabyTurtles was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.lichSummonVex was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.ogreAttackVillagers was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.ogreAttackBabyTurtles was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.enableOgreDestroyBlocks was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.spiderNestSummonCaveSpider was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.enableMeltyMonsterSetFire was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.cursedDollBurnsInDaylight was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.kashaAttackVillagers was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.kashaAttackBabyTurtles was corrected from null to its default, true. 
[08Jan2025 03:01:41.795] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.enableJackFrostFreezesWater was corrected from null to its default, true. 
[08Jan2025 03:01:41.796] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.enableJackFrostRegen was corrected from null to its default, true. 
[08Jan2025 03:01:41.796] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.dullahanBurnsInDaylight was corrected from null to its default, true. 
[08Jan2025 03:01:41.796] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.alrauneAttackVillagers was corrected from null to its default, true. 
[08Jan2025 03:01:41.796] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.enableAlrauneRegen was corrected from null to its default, true. 
[08Jan2025 03:01:41.797] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.redcapAttackVillagers was corrected from null to its default, true. 
[08Jan2025 03:01:41.797] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.redcapAttackBabyTurtles was corrected from null to its default, true. 
[08Jan2025 03:01:41.797] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.enableSlimeGirlRegen was corrected from null to its default, true. 
[08Jan2025 03:01:41.797] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.magicalSlimeSpawnsOnSlimeGirlDeath was corrected from null to its default, true. 
[08Jan2025 03:01:41.797] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.monolithAttackGolems was corrected from null to its default, true. 
[08Jan2025 03:01:41.797] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key entity.monolithAttackVillagers was corrected from null to its default, true. 
